address,ip,port,protocol,anonymity,latency,ssl_supported,verified_exit,country_code,country_name,hosting,as_name,org,target_ok,target_latency
47.237.113.119:8008,47.237.113.119,8008,socks5,elite,2.363,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
47.238.134.126:18080,47.238.134.126,18080,socks5,elite,2.337,True,False,HK,Hong Kong,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - HK,False,0.0
47.238.134.126:4002,47.238.134.126,4002,socks5,elite,2.337,True,False,HK,Hong Kong,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - HK,False,0.0
47.237.113.119:5060,47.237.113.119,5060,socks5,elite,2.359,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
47.238.134.126:80,47.238.134.126,80,socks5,elite,2.321,True,False,HK,Hong Kong,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - HK,False,0.0
121.43.154.123:9098,121.43.154.123,9098,socks5,elite,2.425,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.119.20.8:9080,47.119.20.8,9080,socks5,elite,2.416,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.237.113.119:10080,47.237.113.119,10080,socks5,elite,2.358,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
47.237.113.119:9000,47.237.113.119,9000,socks5,elite,2.36,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
47.252.18.37:8083,47.252.18.37,8083,socks5,elite,2.105,True,False,US,United States,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - US,False,0.0
109.123.251.109:1080,109.123.251.109,1080,socks5,elite,2.133,True,False,FR,France,datacenter,AS51167 Contabo GmbH,TerraTransit AG,False,0.0
8.211.194.85:8080,8.211.194.85,8080,socks5,elite,2.261,True,False,GB,United Kingdom,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.211.194.85:9080,8.211.194.85,9080,socks5,elite,2.251,True,False,GB,United Kingdom,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.221.138.111:8192,8.221.138.111,8192,socks5,elite,2.224,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.221.138.111:8072,8.221.138.111,8072,socks5,elite,2.23,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
39.102.208.236:8080,39.102.208.236,8080,socks5,elite,2.442,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.213.134.213:1000,8.213.134.213,1000,socks5,elite,2.27,True,False,KR,South Korea,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
194.31.108.109:2080,194.31.108.109,2080,socks4,elite,0.415,True,False,IR,Iran,residential,AS209783 Avaye Segal Net Co. PJS,Pardazesh Argham Yasna Co,False,0.0
47.119.19.221:3128,47.119.19.221,3128,socks5,elite,2.419,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.130.54.67:9080,8.130.54.67,9080,socks5,elite,2.454,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
8.211.194.78:8443,8.211.194.78,8443,socks5,elite,2.259,True,False,GB,United Kingdom,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.109.110.100:9080,47.109.110.100,9080,socks5,elite,2.454,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.109.110.100:3128,47.109.110.100,3128,socks5,elite,2.474,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.213.213:8089,39.102.213.213,8089,socks5,elite,2.441,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.130.54.67:9000,8.130.54.67,9000,socks5,elite,2.439,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
8.130.54.67:20000,8.130.54.67,20000,socks5,elite,2.436,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.119.22.156:34567,47.119.22.156,34567,socks5,elite,2.409,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.92.152.43:8888,47.92.152.43,8888,socks5,elite,2.443,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.89.159.212:8081,47.89.159.212,8081,socks5,elite,2.124,True,False,US,United States,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-US,False,0.0
47.92.152.43:8080,47.92.152.43,8080,socks5,elite,2.441,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.29.151:4002,47.91.29.151,4002,socks5,elite,2.223,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-JP,False,0.0
47.91.29.151:33427,47.91.29.151,33427,socks5,elite,2.224,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-JP,False,0.0
47.92.152.43:8008,47.92.152.43,8008,socks5,elite,2.445,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.29.151:8443,47.91.29.151,8443,socks5,elite,2.225,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-JP,False,0.0
47.91.29.151:9080,47.91.29.151,9080,socks5,elite,2.225,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-JP,False,0.0
47.92.152.43:8090,47.92.152.43,8090,socks5,elite,2.431,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.214.208:80,39.102.214.208,80,socks5,elite,2.416,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.92.152.43:3128,47.92.152.43,3128,socks5,elite,2.442,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.29.151:8081,47.91.29.151,8081,socks5,elite,2.228,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-JP,False,0.0
8.138.125.130:9080,8.138.125.130,9080,socks5,elite,2.386,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.91.29.151:6379,47.91.29.151,6379,socks5,elite,2.232,True,False,JP,Japan,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-JP,False,0.0
103.213.97.78:80,103.213.97.78,80,http,elite,2.375,False,False,CN,China,datacenter,AS56046 China Mobile communications corporation,China Unicom Jiangsu Province network,False,0.0
47.104.27.165:8090,47.104.27.165,8090,socks5,elite,2.408,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.237.92.86:5060,47.237.92.86,5060,socks5,elite,2.354,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
39.102.209.128:3128,39.102.209.128,3128,socks5,elite,2.46,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.250.51.110:9000,47.250.51.110,9000,socks5,elite,2.368,True,False,MY,Malaysia,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - MY,False,0.0
47.237.2.245:2002,47.237.2.245,2002,socks5,elite,2.359,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
47.237.2.245:10,47.237.2.245,10,socks5,elite,2.361,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.213.134.213:18080,8.213.134.213,18080,socks5,elite,2.285,True,False,KR,South Korea,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.130.54.67:7890,8.130.54.67,7890,socks5,elite,2.439,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
106.14.104.220:9080,106.14.104.220,9080,socks5,elite,2.449,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.237.2.245:2000,47.237.2.245,2000,socks5,elite,2.371,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
47.116.210.163:8443,47.116.210.163,8443,socks5,elite,2.387,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
8.220.204.215:18081,8.220.204.215,18081,socks5,elite,2.266,True,False,KR,South Korea,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.237.2.245:8888,47.237.2.245,8888,socks5,elite,2.364,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.209.96.245:1099,8.209.96.245,1099,socks5,elite,2.266,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.209.96.245:999,8.209.96.245,999,socks5,elite,2.266,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.220.204.215:8081,8.220.204.215,8081,socks5,elite,2.278,True,False,KR,South Korea,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.237.92.86:45,47.237.92.86,45,socks5,elite,2.351,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
8.210.17.35:9080,8.210.17.35,9080,socks5,elite,2.318,True,False,HK,Hong Kong,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Hong Kong,False,0.0
8.209.96.245:443,8.209.96.245,443,socks5,elite,2.268,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.237.2.245:8083,47.237.2.245,8083,socks5,elite,2.369,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
47.237.2.245:443,47.237.2.245,443,socks5,elite,2.368,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
47.119.22.92:9080,47.119.22.92,9080,socks5,elite,2.421,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.130.71.75:7890,8.130.71.75,7890,socks5,elite,2.427,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.237.2.245:1234,47.237.2.245,1234,socks5,elite,2.364,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.209.96.245:45,8.209.96.245,45,socks5,elite,2.272,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.130.54.67:8081,8.130.54.67,8081,socks5,elite,2.441,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.104.27.165:9098,47.104.27.165,9098,socks5,elite,2.413,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.237.2.245:45,47.237.2.245,45,socks5,elite,2.363,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.138.149.37:3333,8.138.149.37,3333,socks5,elite,2.428,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.237.2.245:8080,47.237.2.245,8080,socks5,elite,2.353,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
47.237.2.245:9098,47.237.2.245,9098,socks5,elite,2.37,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.209.96.245:7070,8.209.96.245,7070,socks5,elite,2.277,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.237.2.245:4145,47.237.2.245,4145,socks5,elite,2.422,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.130.54.67:4000,8.130.54.67,4000,socks5,elite,2.436,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.237.2.245:8081,47.237.2.245,8081,socks5,elite,2.418,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
39.102.208.236:8081,39.102.208.236,8081,socks5,elite,2.439,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.237.2.245:87,47.237.2.245,87,socks5,elite,2.36,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
47.237.2.245:119,47.237.2.245,119,socks5,elite,2.41,True,False,SG,Singapore,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud LLC,False,0.0
8.213.197.208:31433,8.213.197.208,31433,socks5,elite,2.421,True,False,TH,Thailand,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.104.27.249:3128,47.104.27.249,3128,socks5,elite,2.417,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.109.17:1337,47.91.109.17,1337,socks5,elite,2.444,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
8.137.13.191:8080,8.137.13.191,8080,socks5,elite,2.45,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.250.11.111:13,47.250.11.111,13,socks5,elite,2.373,True,False,MY,Malaysia,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - MY,False,0.0
47.91.109.17:8008,47.91.109.17,8008,socks5,elite,2.465,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
47.121.182.36:8080,47.121.182.36,8080,socks5,elite,2.408,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
8.211.51.115:3128,8.211.51.115,3128,socks5,elite,2.282,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.116.181.146:9080,47.116.181.146,9080,socks5,elite,2.406,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.91.109.17:8118,47.91.109.17,8118,socks5,elite,2.452,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
8.211.51.115:3129,8.211.51.115,3129,socks5,elite,2.275,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.211.51.115:1900,8.211.51.115,1900,socks5,elite,2.279,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.116.126.57:8081,47.116.126.57,8081,socks5,elite,2.411,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
8.211.51.115:9098,8.211.51.115,9098,socks5,elite,2.278,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
39.104.57.33:8888,39.104.57.33,8888,socks5,elite,2.468,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.107.82.96:30051,47.107.82.96,30051,http,elite,2.211,False,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.220.204.215:111,8.220.204.215,111,socks5,elite,2.275,True,False,KR,South Korea,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.91.110.148:8443,47.91.110.148,8443,socks5,elite,2.455,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
39.102.211.64:8080,39.102.211.64,8080,socks5,elite,2.438,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.250.159.65:9098,47.250.159.65,9098,socks5,elite,2.367,True,False,MY,Malaysia,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com LLC,False,0.0
39.102.208.189:8008,39.102.208.189,8008,socks5,elite,2.447,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.209.121:8081,39.102.209.121,8081,socks5,elite,2.443,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.210.176:8080,39.102.210.176,8080,socks5,elite,2.416,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.211.51.115:10,8.211.51.115,10,socks5,elite,2.286,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.121.129.129:7777,47.121.129.129,7777,socks5,elite,2.429,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.91.109.17:8090,47.91.109.17,8090,socks5,elite,2.46,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
47.121.129.129:8443,47.121.129.129,8443,socks5,elite,2.414,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.89.159.212:8060,47.89.159.212,8060,socks5,elite,3.107,True,False,US,United States,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-US,False,0.0
47.91.109.17:8083,47.91.109.17,8083,socks5,elite,2.45,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
39.102.213.213:8081,39.102.213.213,8081,socks5,elite,2.43,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.213.213:80,39.102.213.213,80,socks5,elite,2.426,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.211.51.115:31433,8.211.51.115,31433,socks5,elite,2.281,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.121.183.107:8081,47.121.183.107,8081,socks5,elite,2.403,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
39.102.209.121:8008,39.102.209.121,8008,socks5,elite,2.417,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.109.17:193,47.91.109.17,193,socks5,elite,2.449,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
8.130.74.114:4145,8.130.74.114,4145,socks5,elite,2.434,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
39.102.213.213:10002,39.102.213.213,10002,socks5,elite,2.444,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.213.213:57114,39.102.213.213,57114,socks5,elite,2.406,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.208.23:9098,39.102.208.23,9098,socks5,elite,2.478,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.208.23:3128,39.102.208.23,3128,socks5,elite,2.469,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.130.74.114:1081,8.130.74.114,1081,socks5,elite,2.471,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
39.102.208.23:80,39.102.208.23,80,socks5,elite,2.464,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.109.17:9080,47.91.109.17,9080,socks5,elite,2.445,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
47.104.198.111:9098,47.104.198.111,9098,socks5,elite,2.422,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.121.129.129:3128,47.121.129.129,3128,socks5,elite,2.434,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.104.198.111:9080,47.104.198.111,9080,socks5,elite,2.445,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
39.102.208.23:8008,39.102.208.23,8008,socks5,elite,2.492,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.211.49.86:80,8.211.49.86,80,socks5,elite,2.293,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.211.49.86:6666,8.211.49.86,6666,socks5,elite,2.287,True,False,DE,Germany,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
8.220.141.8:8080,8.220.141.8,8080,socks5,elite,2.387,True,False,PH,Philippines,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba.com Singapore E-Commerce Private Limited,False,0.0
47.104.198.111:3128,47.104.198.111,3128,socks5,elite,2.425,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.92.194.235:3128,47.92.194.235,3128,socks5,elite,2.437,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.91.109.17:1000,47.91.109.17,1000,socks5,elite,2.454,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
47.92.82.167:3129,47.92.82.167,3129,socks5,elite,2.423,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
8.130.74.114:1234,8.130.74.114,1234,socks5,elite,2.464,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.251.87.199:50,47.251.87.199,50,socks5,elite,2.034,True,False,US,United States,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",Alibaba Cloud - US,False,0.0
39.100.88.89:20000,39.100.88.89,20000,socks5,elite,2.451,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.121.133.212:9098,47.121.133.212,9098,socks5,elite,2.411,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.91.109.17:80,47.91.109.17,80,socks5,elite,2.455,True,False,AE,United Arab Emirates,datacenter,"AS45102 Alibaba (US) Technology Co., Ltd.",ALICLOUD-UAE,False,0.0
47.121.133.212:3128,47.121.133.212,3128,socks5,elite,2.42,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
39.102.211.162:5060,39.102.211.162,5060,socks5,elite,2.422,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.","Aliyun Computing Co., LTD",False,0.0
47.121.182.88:9098,47.121.182.88,9098,socks5,elite,2.419,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
47.121.182.88:8081,47.121.182.88,8081,socks5,elite,2.406,True,False,CN,China,datacenter,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",Alibaba.com LLC,False,0.0
